Value,N,P,K,temperature,humidity,ph,rainfall,label
29736.94660329569,94,91,51,29.16093424,76.67484233,5.6180944460000015,109.575944,Banana
30032.580892035883,116,71,47,27.57278064,82.0638878,6.435785799,91.34276507,Banana
30030.063452148806,117,79,49,25.40909896,82.36208097,6.176644228,112.9794804,Banana
29759.80005337807,119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,Banana
30173.836124495807,99,73,53,26.29039046,81.06003778,5.8717022110000014,118.6730366,Banana
29793.980801112804,91,84,52,29.14827211,78.71024836,6.390741836,117.536781,Banana
30041.783636622913,80,90,47,26.59743595,79.35898915,6.21084479,107.3944717,Banana
30451.916071009895,101,70,48,25.36059237,75.03193255,6.012696655,116.5531455,Banana
30014.6085091932,108,89,53,29.12036889,80.18080728,5.908770059,112.3982055,Banana
30357.768702094403,100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,Banana
30456.69328417758,109,91,53,29.66727337,83.51014178,6.010095852999999,110.2511102,Banana
29712.321497235556,82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,Banana
30485.492290908678,106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,Banana
30256.982018861596,90,86,52,25.85036988,81.95580471,5.793260262,119.08561709999998,Banana
30293.760628763357,83,95,50,26.51682337,77.79913575,5.50947065,108.8547508,Banana
30202.94469784058,119,90,48,28.66725136,79.59242542,5.986442306,118.2583441,Banana
29825.67503675857,107,72,45,28.14938935,81.54448882,5.790768046,91.40508414,Banana
29973.33860669791,116,81,55,26.42313317,83.69950440000002,5.915546415,95.12322062,Banana
30565.26806607881,101,75,50,26.59386409,81.40740301,6.242528277999999,109.9825551,Banana
30550.107940044403,93,81,50,27.71822477,76.57853189,6.0360792660000016,102.2099836,Banana
29745.256321049066,95,75,45,28.98333432,82.95958244,5.829898502000001,109.022564,Banana
30581.689750081216,107,71,55,29.42017919,83.96754496,6.088064451,117.229079,Banana
29742.913752788903,83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,Banana
30119.791457100713,102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,Banana
30369.686030807814,86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,Banana
30179.501744003228,117,86,53,25.19640218,83.55829874,5.703381727999999,115.8586081,Banana
29600.71210160919,111,79,53,28.31193338,75.77363772,6.165001277999999,119.695765,Banana
30359.239522619755,95,74,50,25.90113128,80.47152737,6.002481605,110.10323,Banana
30262.929177638962,91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,Banana
29724.841394703577,93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,Banana
29973.67631251432,92,85,51,29.22118628,81.08183635,5.740764682000001,108.8616474,Banana
30415.53827850232,104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,Banana
30519.278854717617,103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,Banana
30425.110645313853,92,75,45,29.01207743,77.95192527,5.674403358999999,90.43495443,Banana
30511.443529916058,93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,Banana
29885.335225762938,120,87,52,28.0764455,76.05522115,5.905494703,118.99235729999998,Banana
30484.696921490675,108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,Banana
29758.23391279111,105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,Banana
30551.11502177868,98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,Banana
30419.312147733424,111,88,55,29.44795403,78.34971537,5.505393832999999,96.45042585,Banana
29750.453504662182,97,74,45,26.47522633,78.51833782,5.677719902000001,113.1161095,Banana
30299.66533134386,95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,Banana
30452.43283010148,89,91,55,25.08347445,80.26173100000003,6.275572297999999,94.32961456,Banana
29727.632498286584,89,85,55,26.671983500000003,76.48541655,6.275384607,91.73358569,Banana
29973.685953814853,118,88,51,25.44926208,79.49221962,6.201911642000001,100.6619171,Banana
30227.587900733735,101,92,45,28.22776705,80.64303840000002,5.758054257,98.00403016,Banana
29712.601627818884,99,92,47,28.127950899999995,77.48247073,6.3239336470000005,103.5045395,Banana
30447.64296033727,82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,Banana
30013.86113516866,90,86,55,27.96236771,84.15403614,5.644486582000001,97.55986676,Banana
29862.220583331473,95,88,52,28.00316034,78.90085998,6.235461772000001,94.68180316,Banana
30245.327068774313,104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,Banana
30042.720241802195,102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,Banana
30283.230551147066,100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,Banana
30526.104081850564,94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,Banana
30235.370828116138,99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,Banana
29955.102831939574,112,87,48,27.19711623,77.39706290000002,6.200111067999999,99.46950465,Banana
30566.2527593234,117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,Banana
29616.952674170363,96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,Banana
30569.409619408925,113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,Banana
30116.894899132614,105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,Banana
30034.275076921633,85,89,51,29.21144871,84.70189923,6.1581644220000005,108.5501443,Banana
30547.35540668702,108,94,47,27.35911627,84.54625006,6.387431382999999,90.81250457,Banana
30225.220023714366,92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,Banana
29918.248733036588,110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,Banana
30439.997946495077,82,75,55,27.34585147,78.48738349999998,6.281069505,92.15524332,Banana
30390.743125897334,117,81,53,29.50704598,78.20585613,5.507641777999999,98.12565829,Banana
30796.054729610718,91,94,46,29.36792366,76.24900101,6.149934034,92.82840911,Banana
30577.31431205995,105,95,50,27.33368994,83.67675197,5.849076099,101.0494791,Banana
30163.979468460668,108,92,53,27.40053601,82.96221306,6.276800323,104.9378,Banana
30644.28250311084,86,76,54,29.3159075,80.11585705,5.926824754,90.10978128,Banana
30868.020949784273,80,77,49,26.05433004,79.39654531,5.519088423,113.2297373,Banana
30565.53138451554,93,94,53,25.86632408,84.42379269,6.079178787999999,114.5357503,Banana
30494.743764242477,90,92,55,27.00932084,80.18546798,6.13465588,97.32531705,Banana
30477.38097372078,108,89,53,29.55054817,78.06762846,5.808497603999999,99.34482238,Banana
30399.427321903324,108,88,55,26.28845991,83.390039,5.891458107,113.8729798,Banana
30744.02594146328,105,77,52,29.16226551,76.16151562,5.816622478999999,100.0075679,Banana
30453.669197551586,118,88,52,28.65003945,82.68752542,5.8431631610000005,98.75084366,Banana
30917.61208488349,101,87,54,29.07311132,76.50045221,6.376756632999999,100.1692639,Banana
30368.337606582812,95,75,50,28.08166093,75.26429821,5.623615687000001,118.2761894,Banana
30749.47445737756,106,85,53,27.1994597,78.80860679999998,5.91505509,99.72430835,Banana
30127.083002734547,86,95,49,28.05484146,78.04602887,6.458714879,108.3957179,Banana
30911.852379650354,83,79,55,25.14748006,83.34688193,5.565028635,98.66679427,Banana
30428.46205602737,85,95,47,25.94019018,78.3422098,6.211833161,119.84797,Banana
30915.7239878651,109,79,45,27.66752761,79.68542782,6.490074429,108.66464,Banana
30482.08508349795,100,76,45,25.56703012,75.94067692,5.590236025,102.7867717,Banana
30318.933400851765,117,86,48,28.6956201,82.54195839,6.225225238999999,116.1616839,Banana
30624.711047661873,114,94,53,26.33544853,76.8532006,6.190757458999999,118.6858263,Banana
30583.83629444543,110,78,50,25.93730186,78.89864446,5.915568968,98.21747528,Banana
30386.69563443885,94,70,48,25.13686519,84.88394407,6.195152442,91.46442491,Banana
30380.696181159063,80,71,47,27.50527651,80.79783998,6.156373499,105.0776992,Banana
30541.157393979287,114,79,51,26.21009246,82.34429458,6.313197204,112.0700033,Banana
30184.58009072298,88,78,45,29.10403455,79.19588629,6.324270089,92.07835761,Banana
30241.473984867367,112,73,48,29.244063800000006,77.32017166,5.7074889870000005,90.66727868,Banana
30358.449777199814,117,76,47,25.56202173,77.38229006,6.119216009,93.10247183,Banana
30317.575503140306,111,87,48,26.3985515,81.36028902,5.571401169,98.16752001,Banana
30251.868742365124,89,83,47,28.09577643,77.79586769,5.63127166,109.5408614,Banana
30879.39894803356,93,91,47,27.84767901,83.31110751,6.101241579,117.2878912,Banana
30819.818246158768,92,81,52,27.39341554,81.4654833,6.438137278999998,94.31102057,Banana
30292.377751008215,105,74,45,25.14517635,81.38204104,6.098369122,119.218154,Banana
30940.76648671809,102,71,48,28.65456263,79.28693687,5.695267822000001,102.4633775,Banana
30534.609165659916,94,91,51,29.16093424,76.67484233,5.6180944460000015,109.575944,Banana
30302.492567898797,116,71,47,27.57278064,82.0638878,6.435785799,91.34276507,Banana
30179.652640057062,117,79,49,25.40909896,82.36208097,6.176644228,112.9794804,Banana
30748.806418301356,119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,Banana
30887.979112531266,99,73,53,26.29039046,81.06003778,5.8717022110000014,118.6730366,Banana
30645.103983654524,91,84,52,29.14827211,78.71024836,6.390741836,117.536781,Banana
30776.02426071949,80,90,47,26.59743595,79.35898915,6.21084479,107.3944717,Banana
30849.324639454808,101,70,48,25.36059237,75.03193255,6.012696655,116.5531455,Banana
30235.42486740553,108,89,53,29.12036889,80.18080728,5.908770059,112.3982055,Banana
30623.997652528276,100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,Banana
30511.953137061333,109,91,53,29.66727337,83.51014178,6.010095852999999,110.2511102,Banana
30227.860252230003,82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,Banana
30059.355223042658,106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,Banana
30802.723374384397,90,86,52,25.85036988,81.95580471,5.793260262,119.08561709999998,Banana
30390.307502668613,83,95,50,26.51682337,77.79913575,5.50947065,108.8547508,Banana
30382.2714556915,119,90,48,28.66725136,79.59242542,5.986442306,118.2583441,Banana
30429.355481442497,107,72,45,28.14938935,81.54448882,5.790768046,91.40508414,Banana
30206.729933657094,116,81,55,26.42313317,83.69950440000002,5.915546415,95.12322062,Banana
30928.475592880022,101,75,50,26.59386409,81.40740301,6.242528277999999,109.9825551,Banana
30544.787703225455,93,81,50,27.71822477,76.57853189,6.0360792660000016,102.2099836,Banana
30307.19291157059,95,75,45,28.98333432,82.95958244,5.829898502000001,109.022564,Banana
30762.17155241272,107,71,55,29.42017919,83.96754496,6.088064451,117.229079,Banana
30677.253202227323,83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,Banana
30166.614462855898,102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,Banana
30280.30389705042,86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,Banana
30291.7011049075,117,86,53,25.19640218,83.55829874,5.703381727999999,115.8586081,Banana
30480.369071727506,111,79,53,28.31193338,75.77363772,6.165001277999999,119.695765,Banana
30790.889040771384,95,74,50,25.90113128,80.47152737,6.002481605,110.10323,Banana
30681.651737763863,91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,Banana
30841.696061657778,93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,Banana
30300.190498177235,92,85,51,29.22118628,81.08183635,5.740764682000001,108.8616474,Banana
30567.679852402434,104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,Banana
30550.321683296435,103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,Banana
30740.843776749825,92,75,45,29.01207743,77.95192527,5.674403358999999,90.43495443,Banana
30131.233814268533,93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,Banana
30016.80086795953,120,87,52,28.0764455,76.05522115,5.905494703,118.99235729999998,Banana
30803.1361973839,108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,Banana
30200.723802707897,105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,Banana
30832.593451927456,98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,Banana
30189.33798855061,111,88,55,29.44795403,78.34971537,5.505393832999999,96.45042585,Banana
30281.50058123282,97,74,45,26.47522633,78.51833782,5.677719902000001,113.1161095,Banana
30479.024982507617,95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,Banana
30668.03558848798,89,91,55,25.08347445,80.26173100000003,6.275572297999999,94.32961456,Banana
30138.613011491136,89,85,55,26.671983500000003,76.48541655,6.275384607,91.73358569,Banana
30683.39872114207,118,88,51,25.44926208,79.49221962,6.201911642000001,100.6619171,Banana
30176.65890433623,101,92,45,28.22776705,80.64303840000002,5.758054257,98.00403016,Banana
30586.319571550226,99,92,47,28.127950899999995,77.48247073,6.3239336470000005,103.5045395,Banana
30603.80027548159,82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,Banana
30625.574124983326,90,86,55,27.96236771,84.15403614,5.644486582000001,97.55986676,Banana
30579.925920454065,95,88,52,28.00316034,78.90085998,6.235461772000001,94.68180316,Banana
30072.362909581563,104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,Banana
30130.7651607103,102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,Banana
30783.83756656498,100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,Banana
30599.524826463115,94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,Banana
30224.310894873994,99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,Banana
30516.109172578093,112,87,48,27.19711623,77.39706290000002,6.200111067999999,99.46950465,Banana
30843.86365625299,117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,Banana
30792.87708052269,96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,Banana
30311.3526991544,113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,Banana
30914.187131222276,105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,Banana
30398.140244755414,85,89,51,29.21144871,84.70189923,6.1581644220000005,108.5501443,Banana
30520.697142168483,108,94,47,27.35911627,84.54625006,6.387431382999999,90.81250457,Banana
30675.535215407333,92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,Banana
30257.71590845177,110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,Banana
30379.691536175746,82,75,55,27.34585147,78.48738349999998,6.281069505,92.15524332,Banana
30082.34368221412,117,81,53,29.50704598,78.20585613,5.507641777999999,98.12565829,Banana
28330.487760543634,91,94,46,29.36792366,76.24900101,6.149934034,92.82840911,Banana
28423.479935059324,105,95,50,27.33368994,83.67675197,5.849076099,101.0494791,Banana
28243.055430104207,108,92,53,27.40053601,82.96221306,6.276800323,104.9378,Banana
28473.851215177798,86,76,54,29.3159075,80.11585705,5.926824754,90.10978128,Banana
28270.07930112742,80,77,49,26.05433004,79.39654531,5.519088423,113.2297373,Banana
27604.220353286397,93,94,53,25.86632408,84.42379269,6.079178787999999,114.5357503,Banana
28172.266946560223,90,92,55,27.00932084,80.18546798,6.13465588,97.32531705,Banana
28279.071940260164,108,89,53,29.55054817,78.06762846,5.808497603999999,99.34482238,Banana
27839.646759528507,108,88,55,26.28845991,83.390039,5.891458107,113.8729798,Banana
27726.510647687912,105,77,52,29.16226551,76.16151562,5.816622478999999,100.0075679,Banana
27940.030390827338,118,88,52,28.65003945,82.68752542,5.8431631610000005,98.75084366,Banana
28373.896877015173,101,87,54,29.07311132,76.50045221,6.376756632999999,100.1692639,Banana
28038.613615884715,95,75,50,28.08166093,75.26429821,5.623615687000001,118.2761894,Banana
27930.888809611573,106,85,53,27.1994597,78.80860679999998,5.91505509,99.72430835,Banana
27882.833065170165,86,95,49,28.05484146,78.04602887,6.458714879,108.3957179,Banana
28310.68746952827,83,79,55,25.14748006,83.34688193,5.565028635,98.66679427,Banana
28392.44450300758,85,95,47,25.94019018,78.3422098,6.211833161,119.84797,Banana
28174.68432674729,109,79,45,27.66752761,79.68542782,6.490074429,108.66464,Banana
27910.146198516934,100,76,45,25.56703012,75.94067692,5.590236025,102.7867717,Banana
27867.436502638087,117,86,48,28.6956201,82.54195839,6.225225238999999,116.1616839,Banana
27555.810720995727,114,94,53,26.33544853,76.8532006,6.190757458999999,118.6858263,Banana
27651.12713933075,110,78,50,25.93730186,78.89864446,5.915568968,98.21747528,Banana
27494.413842767804,94,70,48,25.13686519,84.88394407,6.195152442,91.46442491,Banana
27971.97008883117,80,71,47,27.50527651,80.79783998,6.156373499,105.0776992,Banana
27527.32572661694,114,79,51,26.21009246,82.34429458,6.313197204,112.0700033,Banana
28169.458496935356,88,78,45,29.10403455,79.19588629,6.324270089,92.07835761,Banana
27941.141871440832,112,73,48,29.244063800000006,77.32017166,5.7074889870000005,90.66727868,Banana
27636.32469874417,117,76,47,25.56202173,77.38229006,6.119216009,93.10247183,Banana
28111.81904697798,111,87,48,26.3985515,81.36028902,5.571401169,98.16752001,Banana
27551.61219568388,89,83,47,28.09577643,77.79586769,5.63127166,109.5408614,Banana
28138.107769907503,93,91,47,27.84767901,83.31110751,6.101241579,117.2878912,Banana
28235.304043826905,92,81,52,27.39341554,81.4654833,6.438137278999998,94.31102057,Banana
27886.481141789754,105,74,45,25.14517635,81.38204104,6.098369122,119.218154,Banana
27819.300707830487,102,71,48,28.65456263,79.28693687,5.695267822000001,102.4633775,Banana
27935.765352340433,94,91,51,29.16093424,76.67484233,5.6180944460000015,109.575944,Banana
27897.366038362416,116,71,47,27.57278064,82.0638878,6.435785799,91.34276507,Banana
28140.180185111487,117,79,49,25.40909896,82.36208097,6.176644228,112.9794804,Banana
27555.396297239506,119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,Banana
28271.008187042455,99,73,53,26.29039046,81.06003778,5.8717022110000014,118.6730366,Banana
27857.81218923262,91,84,52,29.14827211,78.71024836,6.390741836,117.536781,Banana
28297.90452492123,80,90,47,26.59743595,79.35898915,6.21084479,107.3944717,Banana
27833.310274341307,101,70,48,25.36059237,75.03193255,6.012696655,116.5531455,Banana
27923.142784968873,108,89,53,29.12036889,80.18080728,5.908770059,112.3982055,Banana
27617.78384661208,100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,Banana
28469.878229189104,109,91,53,29.66727337,83.51014178,6.010095852999999,110.2511102,Banana
27843.394665772536,82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,Banana
28385.915286477357,106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,Banana
28371.550683834204,90,86,52,25.85036988,81.95580471,5.793260262,119.08561709999998,Banana
27784.538515975917,83,95,50,26.51682337,77.79913575,5.50947065,108.8547508,Banana
28320.254807210782,119,90,48,28.66725136,79.59242542,5.986442306,118.2583441,Banana
28398.298596386132,107,72,45,28.14938935,81.54448882,5.790768046,91.40508414,Banana
27909.959637161104,116,81,55,26.42313317,83.69950440000002,5.915546415,95.12322062,Banana
27966.302864800524,101,75,50,26.59386409,81.40740301,6.242528277999999,109.9825551,Banana
27915.890492211696,93,81,50,27.71822477,76.57853189,6.0360792660000016,102.2099836,Banana
27812.843263250168,95,75,45,28.98333432,82.95958244,5.829898502000001,109.022564,Banana
28310.07764377133,107,71,55,29.42017919,83.96754496,6.088064451,117.229079,Banana
28234.25220782606,83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,Banana
28309.66194242077,102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,Banana
28227.75468177472,86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,Banana
27567.053119852502,117,86,53,25.19640218,83.55829874,5.703381727999999,115.8586081,Banana
27854.12495743433,111,79,53,28.31193338,75.77363772,6.165001277999999,119.695765,Banana
28184.56113787893,95,74,50,25.90113128,80.47152737,6.002481605,110.10323,Banana
27823.903931713638,91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,Banana
28242.024014480765,93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,Banana
27789.388434663317,92,85,51,29.22118628,81.08183635,5.740764682000001,108.8616474,Banana
27824.709536719278,104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,Banana
27775.956135449498,103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,Banana
27831.583535229856,92,75,45,29.01207743,77.95192527,5.674403358999999,90.43495443,Banana
28018.832431581362,93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,Banana
28193.247914906802,120,87,52,28.0764455,76.05522115,5.905494703,118.99235729999998,Banana
27941.912046749298,108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,Banana
27522.174192206974,105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,Banana
28029.45426058331,98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,Banana
27592.646909930365,111,88,55,29.44795403,78.34971537,5.505393832999999,96.45042585,Banana
27823.254626552236,97,74,45,26.47522633,78.51833782,5.677719902000001,113.1161095,Banana
28471.05117795399,95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,Banana
28399.68199882019,89,91,55,25.08347445,80.26173100000003,6.275572297999999,94.32961456,Banana
27860.482550049197,89,85,55,26.671983500000003,76.48541655,6.275384607,91.73358569,Banana
28163.74466015552,118,88,51,25.44926208,79.49221962,6.201911642000001,100.6619171,Banana
28082.321870210842,101,92,45,28.22776705,80.64303840000002,5.758054257,98.00403016,Banana
28163.969189718337,99,92,47,28.127950899999995,77.48247073,6.3239336470000005,103.5045395,Banana
27624.490882430506,82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,Banana
27691.709125029924,90,86,55,27.96236771,84.15403614,5.644486582000001,97.55986676,Banana
27707.21770559812,95,88,52,28.00316034,78.90085998,6.235461772000001,94.68180316,Banana
27548.595541607538,104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,Banana
28360.587337080346,102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,Banana
28098.902643069974,100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,Banana
28487.859610659554,94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,Banana
28008.018594370737,99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,Banana
27713.54809402196,112,87,48,27.19711623,77.39706290000002,6.200111067999999,99.46950465,Banana
27770.674054408017,117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,Banana
28468.61214424244,96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,Banana
28042.605663011076,113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,Banana
28270.393292784804,105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,Banana
27741.176182700354,85,89,51,29.21144871,84.70189923,6.1581644220000005,108.5501443,Banana
28414.030026355096,108,94,47,27.35911627,84.54625006,6.387431382999999,90.81250457,Banana
28441.677421710683,92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,Banana
28404.19045416398,110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,Banana
27851.156370592256,82,75,55,27.34585147,78.48738349999998,6.281069505,92.15524332,Banana
28281.319654334126,117,81,53,29.50704598,78.20585613,5.507641777999999,98.12565829,Banana
27802.29742237895,91,94,46,29.36792366,76.24900101,6.149934034,92.82840911,Banana
27411.447850557597,105,95,50,27.33368994,83.67675197,5.849076099,101.0494791,Banana
27960.72357465699,108,92,53,27.40053601,82.96221306,6.276800323,104.9378,Banana
27410.442199482404,86,76,54,29.3159075,80.11585705,5.926824754,90.10978128,Banana
27382.692967887273,80,77,49,26.05433004,79.39654531,5.519088423,113.2297373,Banana
28197.974105639307,93,94,53,25.86632408,84.42379269,6.079178787999999,114.5357503,Banana
28193.032280495994,90,92,55,27.00932084,80.18546798,6.13465588,97.32531705,Banana
27427.773093633812,108,89,53,29.55054817,78.06762846,5.808497603999999,99.34482238,Banana
28203.785766213176,108,88,55,26.28845991,83.390039,5.891458107,113.8729798,Banana
27578.30134606291,105,77,52,29.16226551,76.16151562,5.816622478999999,100.0075679,Banana
27460.79021649626,118,88,52,28.65003945,82.68752542,5.8431631610000005,98.75084366,Banana
27418.62428654583,101,87,54,29.07311132,76.50045221,6.376756632999999,100.1692639,Banana
27985.166330232176,95,75,50,28.08166093,75.26429821,5.623615687000001,118.2761894,Banana
27614.974000931743,106,85,53,27.1994597,78.80860679999998,5.91505509,99.72430835,Banana
28173.444734635937,86,95,49,28.05484146,78.04602887,6.458714879,108.3957179,Banana
28029.982873069865,83,79,55,25.14748006,83.34688193,5.565028635,98.66679427,Banana
28015.66114670531,85,95,47,25.94019018,78.3422098,6.211833161,119.84797,Banana
27651.193424097204,109,79,45,27.66752761,79.68542782,6.490074429,108.66464,Banana
27942.13034400535,100,76,45,25.56703012,75.94067692,5.590236025,102.7867717,Banana
28117.954618487536,117,86,48,28.6956201,82.54195839,6.225225238999999,116.1616839,Banana
28116.93610374474,114,94,53,26.33544853,76.8532006,6.190757458999999,118.6858263,Banana
27602.395893821802,110,78,50,25.93730186,78.89864446,5.915568968,98.21747528,Banana
27908.67521728287,94,70,48,25.13686519,84.88394407,6.195152442,91.46442491,Banana
27566.989504057234,80,71,47,27.50527651,80.79783998,6.156373499,105.0776992,Banana
27666.871996813552,114,79,51,26.21009246,82.34429458,6.313197204,112.0700033,Banana
